,tfidf_score,term_weights,filename,cik,file_date
2120,0.0006135332872886485,0.002394233610445043,20210217_10-K_edgar_data_1090012_0001564590-21-006239_1.txt,1090012,2021-02-17
2121,0.002192259392118331,0.005529780976716161,20210217_10-K_edgar_data_59478_0000059478-21-000083_1.txt,59478,2021-02-17
2122,0.001140247309972166,0.004751601214461245,20210217_10-K_edgar_data_1585689_0001585689-21-000016_1.txt,1585689,2021-02-17
2123,0.0009627158424515284,0.004043030771442439,20210217_10-K_edgar_data_62709_0000062709-21-000008_1.txt,62709,2021-02-17
2124,0.002589681029811287,0.0057024955087956455,20210217_10-Q_edgar_data_6281_0000006281-21-000022_1.txt,6281,2021-02-17
2125,0.0012441811318006934,0.004802241441740916,20210218_10-K_edgar_data_1048286_0001628280-21-002433_1.txt,1048286,2021-02-18
2126,0.0006770647671116735,0.002904327125372946,20210217_10-K_edgar_data_18230_0000018230-21-000063_1.txt,18230,2021-02-17
2127,0.0015993557460569374,0.00514344406121519,20210218_10-K_edgar_data_1136893_0001136893-21-000025_1.txt,1136893,2021-02-18
2128,0.0006568395926234211,0.004897744156661961,20210217_10-K_edgar_data_9389_0001558370-21-001121_1.txt,9389,2021-02-17
2129,0.0020712430769410854,0.004799133788632321,20210218_10-K_edgar_data_1031296_0001031296-21-000020_1.txt,1031296,2021-02-18
2130,0.000964054012105824,0.0027202947033205184,20210218_10-K_edgar_data_1590955_0001564590-21-006660_1.txt,1590955,2021-02-18
2131,0.0007657725719629856,0.002981688744167272,20210217_10-K_edgar_data_72903_0000072903-21-000012_1.txt,72903,2021-02-17
2132,0.0012325367247284932,0.002975149764794085,20210217_10-K_edgar_data_72741_0000072741-21-000005_1.txt,72741,2021-02-17
2133,0.0009047514946282247,0.004719712322296545,20210218_10-K_edgar_data_11544_0000011544-21-000013_1.txt,11544,2021-02-18
2134,0.0008586496087201136,0.004079813971622318,20210218_10-K_edgar_data_29989_0000029989-21-000004_1.txt,29989,2021-02-18
2135,0.0011296485179533274,0.003821836932964651,20210218_10-K_edgar_data_1047862_0001047862-21-000049_1.txt,1047862,2021-02-18
2136,0.001480148513680301,0.004308701595183825,20210218_10-K_edgar_data_1705696_0001705696-21-000030_1.txt,1705696,2021-02-18
2137,0.00023293883008083932,0.0013522248680539514,20210217_10-K_edgar_data_75362_0001564590-21-006370_1.txt,75362,2021-02-17
2138,0.0018811214181508045,0.005725971792261165,20210218_10-K_edgar_data_1156039_0001156039-21-000012_1.txt,1156039,2021-02-18
2139,0.0009426595904993679,0.004051059012026818,20210218_10-K_edgar_data_21665_0000021665-21-000007_1.txt,21665,2021-02-18
2140,0.001240281472582985,0.00389931959712694,20210218_10-K_edgar_data_1164727_0001164727-21-000027_1.txt,1164727,2021-02-18
2141,0.0007067222999710737,0.003785331360605653,20210218_10-K_edgar_data_1037868_0001037868-21-000007_1.txt,1037868,2021-02-18
2142,0.0006488394274240497,0.00209514089945343,20210218_10-K_edgar_data_313927_0001564590-21-006669_1.txt,313927,2021-02-18
2143,0.0022034013883310884,0.005413195155371458,20210218_10-K_edgar_data_916365_0000916365-21-000052_1.txt,916365,2021-02-18
2144,0.0008106013674171503,0.0037032343154923646,20210218_10-K_edgar_data_7084_0000007084-21-000008_1.txt,7084,2021-02-18
2145,0.0008933855971660222,0.004431915120494775,20210218_10-K_edgar_data_79879_0000079879-21-000008_1.txt,79879,2021-02-18
2146,0.0015331134368719841,0.004987641331563698,20210219_10-K_edgar_data_1014473_0001014473-21-000005_1.txt,1014473,2021-02-19
2147,0.000189278339093185,0.0010766477046949342,20210217_10-K_edgar_data_910606_0001564590-21-006390_1.txt,910606,2021-02-17
2148,0.00043438251365478437,0.0018368863027215722,20210218_10-K_edgar_data_1389170_0001564590-21-006640_1.txt,1389170,2021-02-18
2149,0.00041554398300543106,0.0022921376827251152,20210218_10-K_edgar_data_906345_0000906345-21-000010_1.txt,906345,2021-02-18
2150,0.0011925238070740452,0.0048202979342770545,20210218_10-K_edgar_data_93556_0000093556-21-000008_1.txt,93556,2021-02-18
2151,0.0012531609372534573,0.004717031886936909,20210218_10-K_edgar_data_49071_0000049071-21-000039_1.txt,49071,2021-02-18
2152,0.002341733780350448,0.005804047921263152,20210219_10-K_edgar_data_1262039_0001262039-21-000008_1.txt,1262039,2021-02-19
2153,0.0010579527216143508,0.004137637477856441,20210219_10-K_edgar_data_1123360_0001123360-21-000009_1.txt,1123360,2021-02-19
2154,0.0005660445760936211,0.0018298969072164948,20210219_10-K_edgar_data_1278021_0001564590-21-006981_1.txt,1278021,2021-02-19
2155,0.0018688636054959146,0.0051419381400214185,20210219_10-K_edgar_data_1596532_0001596532-21-000049_1.txt,1596532,2021-02-19
2156,0.000902562369091027,0.004251312485733851,20210219_10-K_edgar_data_1043277_0001043277-21-000009_1.txt,1043277,2021-02-19
2157,0.000418266609160959,0.0027056990311416914,20210218_10-K_edgar_data_74208_0000074208-21-000025_1.txt,74208,2021-02-18
2158,0.00021950283106696205,0.000886797095323117,20210218_10-K_edgar_data_912595_0001564590-21-006666_1.txt,912595,2021-02-18
2159,0.001110087801167824,0.003537526912686332,20210219_10-K_edgar_data_1101239_0001628280-21-002563_1.txt,1101239,2021-02-19
2160,0.00027672096784045485,0.0018057032080545307,20210219_10-K_edgar_data_106535_0001564590-21-006960_1.txt,106535,2021-02-19
2161,0.001192292262339645,0.004295920967008074,20210219_10-K_edgar_data_1551152_0001551152-21-000008_1.txt,1551152,2021-02-19
2162,0.001082029410262802,0.005099621945693837,20210219_10-K_edgar_data_1267238_0001267238-21-000010_1.txt,1267238,2021-02-19
2163,0.0011476716973730782,0.005117787301383454,20210219_10-K_edgar_data_1374310_0001558370-21-001286_1.txt,1374310,2021-02-19
